Centre ID,Linac Manufacturer,Linac Model,Linac_ID,Date,Measurement Device,OP Dif (%),Recording,Comments
5,Elekta,Sli,29,13/04/2015,Farmer,0.3,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,30,13/04/2015,Farmer,0,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,32,20/04/2015,Farmer,1.5,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Sli,29,20/04/2015,Farmer,0.6,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,30,20/04/2015,Farmer,-1.1,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,32,27/04/2015,Farmer,1.8,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Sli,29,27/04/2015,Farmer,0.1,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,30,27/04/2015,Farmer,-1.3,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,32,04/05/2015,Farmer,0.6,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Sli,29,04/05/2015,Farmer,0.1,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,30,04/05/2015,Farmer,-1.3,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,32,11/05/2015,Farmer,1.3,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Sli,29,11/05/2015,Farmer,-0.2,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,32,18/05/2015,Farmer,1.2,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Sli,29,18/05/2015,Farmer,-0.6,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,30,18/05/2015,Farmer,-1.2,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,32,25/05/2015,Farmer,1.9,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Sli,29,25/05/2015,Farmer,-0.7,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,30,25/05/2015,Farmer,-1.6,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,32,01/06/2015,Farmer,1.7,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Sli,29,01/06/2015,Farmer,-0.6,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,30,01/06/2015,Farmer,1.7,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,32,08/06/2015,Farmer,0,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Sli,29,08/06/2015,Farmer,-1,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,30,08/06/2015,Farmer,1.6,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,32,15/06/2015,Farmer,-0.2,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Sli,29,15/06/2015,Farmer,-0.6,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,30,15/06/2015,Farmer,1.7,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,32,22/06/2015,Farmer,-0.4,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Sli,29,22/06/2015,Farmer,-0.2,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,30,22/06/2015,Farmer,1.2,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,32,29/06/2015,Farmer,0,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Sli,29,29/06/2015,Farmer,-1.4,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
5,Elekta,Precise,30,29/06/2015,Farmer,1.8,Spreadsheets (duplicated on printouts),Weekly data provided. Daily is diodes in perspex with no T correction (and value not recorded)
1,Elekta,Agility,1,02/01/2015,Linacheck,-0.7,Paper,Manually Transcribed
