n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5 
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,170.0,100.0,68.0,76.5394824606,76.7956770207,75.894293603,76.9645823216,76.2081687684
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,170.0,100.0,68.0,74.1047133518,74.8883472182,73.6583536118,73.8231506432,73.6674712027
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,170.0,100.0,68.0,71.4154841159,71.1328415985,72.9988010201,73.0037980783,71.7176563507
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,170.0,100.0,68.0,68.2854258182,67.9529810881,70.6280631746,70.7202930844,70.6030907842
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,175.0,100.0,68.0,77.6303546409,77.6728515075,77.6111852308,77.4180360393,77.4378532701
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,175.0,100.0,68.0,75.9310967218,75.9889140632,76.0998646921,76.4767876657,76.3997863856
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,175.0,100.0,68.0,74.7667719013,74.0564582258,74.7597226976,72.7672659303,73.8783525009
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,175.0,100.0,68.0,69.6006839288,70.5696231149,71.5152229242,72.7058350798,70.4559410755
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,175.0,100.0,68.0,69.8763602246,70.5618280792,67.8592803363,69.9973799203,70.2730440623
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,145.0,100.0,70.0,84.2792822203,84.1761407422,83.9015446948,84.1200434683,84.1886077824
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,145.0,100.0,70.0,82.6392168544,82.8153654631,82.9876803978,82.448029829,82.330259949
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,145.0,100.0,70.0,81.781376366,80.2528803174,81.5264478505,80.6270139719,80.7029621836
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,145.0,100.0,70.0,79.6581379092,78.9050410367,79.0918005252,78.2888368812,78.309964617
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,145.0,100.0,70.0,76.1221103067,75.7684051733,75.2773093758,78.2373500225,75.4811549679
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,150.0,100.0,70.0,83.9545198248,83.592625099,83.2568179702,83.9026791202,83.6621428422
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,150.0,100.0,70.0,82.2420763906,82.4362027528,82.5427652082,82.0992636462,82.2403851903
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,150.0,100.0,70.0,80.8354776185,80.4793170909,80.3303557348,80.2096322173,80.4518750592
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,150.0,100.0,70.0,77.1354563844,79.1607863651,77.8400963784,78.6296446705,78.9739769102
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,150.0,100.0,70.0,75.3976896021,74.8678224608,76.1603499468,75.1495110579,76.7211960525
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,155.0,100.0,70.0,83.3689274508,82.7048603452,82.9125914546,82.8291124558,82.6715385064
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,155.0,100.0,70.0,82.2878456954,81.8182567672,81.3939725372,81.8429962003,81.5109206355
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,155.0,100.0,70.0,80.1170378577,79.9753654272,80.556142706,80.9336902043,79.8028122362
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,155.0,100.0,70.0,77.7828540814,77.3564808926,76.2954139091,78.3696568925,77.723411825
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,155.0,100.0,70.0,75.2056232545,74.5178563363,75.1974856549,74.9910308516,75.0220969813
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,160.0,100.0,70.0,82.5026378857,82.8767410249,82.8050067597,82.6573861437,82.3413615973
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,160.0,100.0,70.0,81.5634212362,81.9398605652,81.9148602696,82.2945110869,81.7701042399
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,160.0,100.0,70.0,80.0880320415,79.7174091322,80.0648049255,78.5496176514,79.213371967
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,160.0,100.0,70.0,79.0492407383,75.3965226932,76.5606294786,76.7894599462,76.8163966909
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,160.0,100.0,70.0,74.222569932,75.3394178076,73.814224217,73.1839458288,72.5471041646
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,165.0,100.0,70.0,82.174065189,81.9229777715,82.0246950358,82.0159160812,82.3600249518
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,165.0,100.0,70.0,80.6823424723,81.0624765719,79.8191176438,80.7933738766,80.9472537059
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,165.0,100.0,70.0,79.1065169519,79.350989849,78.9640095891,78.7453418447,79.0639758848
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,165.0,100.0,70.0,77.4880683268,76.3323317328,75.8017014526,75.9666535152,77.4387139356
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,165.0,100.0,70.0,73.272725979,73.999840965,74.2174300627,72.1289881751,74.1208736165
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,170.0,100.0,70.0,81.5943643401,81.6071165405,81.6145390911,81.817215508,81.3833659676
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,170.0,100.0,70.0,80.9151035419,79.465888205,80.2448292731,80.4007154901,80.632882715
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,170.0,100.0,70.0,77.8242406164,77.8907805578,77.6165500316,77.6228174447,78.0505841366
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,170.0,100.0,70.0,75.7121589219,74.7961346994,74.983002667,75.9396251153,76.6608475626
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,170.0,100.0,70.0,72.3700167046,72.3006606479,74.9883713149,72.0937390071,72.3946892929
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,175.0,100.0,70.0,81.2409928708,81.2433247935,81.4082439965,81.2312713289,80.7642634836
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,175.0,100.0,70.0,79.5275359404,80.0437109946,79.2188093581,78.559820503,79.5015684388
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,175.0,100.0,70.0,78.3027704483,77.5500107273,77.5144190888,77.1249621358,77.5106274729
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,175.0,100.0,70.0,75.565323983,74.1044210762,75.095200625,75.8610658975,74.0063928004
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,175.0,100.0,70.0,72.8261340512,73.2497760101,71.6411619871,73.6987901074,71.3685755669
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,145.0,100.0,72.0,86.7081201246,86.6921946091,86.5792403194,86.7129338164,86.8649081193
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,145.0,100.0,72.0,86.0090342486,85.3835223165,85.4086703369,85.534238364,85.4428557499
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,145.0,100.0,72.0,84.7114722539,83.70071472,83.8826098032,83.2220378744,83.7864141952
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,145.0,100.0,72.0,81.4316885333,81.6735853408,82.0702862927,82.4303883678,79.9930230303
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,145.0,100.0,72.0,78.2470830738,79.1103430561,77.1484311718,78.994529749,78.4735507451
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,150.0,100.0,72.0,86.3673368864,86.3500530437,85.9323860858,85.9768460007,86.1950804889
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,150.0,100.0,72.0,85.0000522982,84.7823931482,85.4611739853,85.2115141588,85.0417115115
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,150.0,100.0,72.0,83.3725081624,83.1286354339,83.6144403641,83.2331078355,82.0500960684
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,150.0,100.0,72.0,81.2679296752,80.3784714285,80.6611125427,80.5840812671,79.6893353817
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,150.0,100.0,72.0,77.7692604977,77.4245619827,76.5316966047,79.6372023173,77.8926145616
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,155.0,100.0,72.0,85.6225053067,85.766882309,85.6890508365,85.7976620357,85.6086391015
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,155.0,100.0,72.0,84.8026650375,84.5360502778,84.4669510341,84.8962839161,84.1412752268
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,155.0,100.0,72.0,82.6142553416,82.7368540976,82.446997268,81.9822320873,83.0222053397
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,155.0,100.0,72.0,80.1644047971,80.3890222135,79.2453677745,80.4817646294,79.9643229311
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,155.0,100.0,72.0,77.1777487469,76.6488648386,76.2379833568,79.0712111545,77.6028809663
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,160.0,100.0,72.0,85.2105966557,85.1722288227,85.4975019486,85.5001306821,85.3897139576
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,160.0,100.0,72.0,83.4543273742,84.4187418242,84.4148565467,84.3748275389,84.2684748168
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,160.0,100.0,72.0,81.4881847161,81.8766829097,82.7583257669,81.684192606,82.7088934026
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,160.0,100.0,72.0,80.4294085625,79.5403938004,79.2384444588,80.2954449872,79.3183352359
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,160.0,100.0,72.0,77.8269948207,76.8800241321,76.0848989588,75.9240232193,76.7417744548
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,165.0,100.0,72.0,84.8167762471,84.99583433,85.0994777639,84.9541581238,84.8446473883
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,165.0,100.0,72.0,84.1151991692,83.8379733388,83.582739927,83.617571714,83.6601344983
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,165.0,100.0,72.0,81.9319245284,81.3932763077,81.59389251,81.4644640803,81.3419771813
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,165.0,100.0,72.0,78.6162160784,77.9454613662,81.9434960715,79.9283797302,79.0559298462
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,165.0,100.0,72.0,75.5404115199,75.9057795469,75.6008676125,76.872491389,75.555291515
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,170.0,100.0,72.0,84.4510985864,84.6899453089,84.7928490043,84.5368046242,84.6540716296
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,170.0,100.0,72.0,82.9094188926,83.6621630398,83.5580869984,84.1449028775,83.2160146392
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,170.0,100.0,72.0,81.0940260012,81.9038563521,82.0842905672,82.1153653033,81.004440405
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,170.0,100.0,72.0,77.4392097695,78.769500482,77.7215126507,79.3406380668,79.035578973
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,170.0,100.0,72.0,76.3926426598,75.8896053507,77.5088962422,76.2602177812,74.7399718499
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,175.0,100.0,72.0,84.0028319151,84.0574572807,84.0195886954,83.9039154614,84.0093220652
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,175.0,100.0,72.0,82.8442712156,82.0413200505,83.2491459257,83.3600149923,82.1915546688
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,175.0,100.0,72.0,81.1293807891,81.2247604339,80.7542142857,80.1648785062,81.2887849636
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,175.0,100.0,72.0,78.2871466164,78.262470699,77.0829315953,77.9692362285,78.0355928286
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,175.0,100.0,72.0,74.9455763045,74.8118875974,75.7274025734,75.8166211484,74.3365894409
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,145.0,100.0,74.0,88.8477683242,88.8429444002,88.9882047514,88.7132396496,88.5726539038
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,145.0,100.0,74.0,87.2815584584,87.4682250089,87.6736286693,87.3730864542,87.8122879821
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,145.0,100.0,74.0,86.07976834,85.88314978,86.263215427,85.5849452181,85.4284829834
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,145.0,100.0,74.0,83.8561284862,84.1772278521,83.7868074237,84.3368031524,85.0762535983
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,145.0,100.0,74.0,81.2156640166,82.3196080175,80.4243657205,81.0359935604,81.5966393238
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,150.0,100.0,74.0,88.481942922,88.5010666602,88.6164452003,88.3844847321,88.3936563691
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,150.0,100.0,74.0,87.5859976324,87.0486961382,86.8524613693,87.66841577,87.2303586119
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,150.0,100.0,74.0,85.8064990604,85.2349615888,86.4983660326,85.8969557531,85.2154051119
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,150.0,100.0,74.0,82.8926485217,83.6761193474,83.2435406568,82.9617976547,83.2994482563
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,150.0,100.0,74.0,80.1987970294,80.6432504969,80.3439960507,80.8373602327,82.4349972489
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,155.0,100.0,74.0,87.9898954457,88.2059946733,88.034076495,87.8576849079,87.9745825441
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,155.0,100.0,74.0,87.2547860568,87.249784094,86.5055457688,87.0267319877,86.8659545572
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,155.0,100.0,74.0,85.4519227816,85.4294911387,85.3016256387,85.4283950429,84.9129148455
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,155.0,100.0,74.0,83.0372622042,82.542853207,82.0332305922,83.2980066094,82.5383931461
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,155.0,100.0,74.0,80.5924469186,80.2485485225,79.3871775439,80.5341375705,79.8654862535
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,160.0,100.0,74.0,87.8123980458,87.4563270558,87.7285295605,87.8035002221,87.5982784289
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,160.0,100.0,74.0,86.5085574174,86.1776165194,86.7196412628,86.5995705154,86.4934076519
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,160.0,100.0,74.0,85.1905749136,83.4668807408,84.6244065992,84.367512838,84.0705265939
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,160.0,100.0,74.0,81.9882721679,82.2446783161,83.2655745136,82.2018309106,81.6389162098
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,160.0,100.0,74.0,81.1520706239,80.3136288687,80.2290931411,79.0877145027,80.567045276
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,165.0,100.0,74.0,87.5849193896,87.2021214052,87.3156357265,87.4937577373,87.533923869
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,165.0,100.0,74.0,86.4128241921,86.3662814415,85.8590645076,86.1801589248,86.9034482571
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,165.0,100.0,74.0,84.1991769868,84.7560126787,84.0999957622,83.9410094612,83.8040387458
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,165.0,100.0,74.0,82.0234462858,82.9764715568,81.7807186671,81.6064829822,82.1544639434
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,165.0,100.0,74.0,79.0674124879,79.6020380157,80.0480962399,78.4428680071,79.6267276452
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,170.0,100.0,74.0,86.7446591273,86.8293311312,87.048365994,87.0828328153,86.9759264637
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,170.0,100.0,74.0,85.4268838473,85.7588790775,85.2466795191,85.9560721842,85.4990084608
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,170.0,100.0,74.0,84.1391437575,83.6651301316,84.9784068558,84.185132433,84.1760625545
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,170.0,100.0,74.0,80.9733492013,81.2539001652,82.0712769096,81.1303566861,82.2357920851
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,170.0,100.0,74.0,77.5681838427,78.9063846133,79.9348766443,78.1016036514,79.46713282
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,175.0,100.0,74.0,86.7187335844,87.0047176411,86.9035303149,86.497383153,86.5702362279
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,175.0,100.0,74.0,84.9329828132,85.6715593195,85.7035906235,85.4779656028,85.0584598081
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,175.0,100.0,74.0,83.6461136094,83.8850405122,84.0927771563,83.2997249268,84.2795966893
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,175.0,100.0,74.0,82.2769583755,80.9712764555,81.0540452054,79.5562060281,82.3933248795
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,175.0,100.0,74.0,79.8157874097,79.8935554685,78.3543541533,78.1478699148,77.1663631511
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,145.0,100.0,76.0,90.8574927118,90.590030118,90.8243785349,90.5830680265,90.74819875
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,145.0,100.0,76.0,89.2272084512,89.4388993856,89.4432736015,89.1550339428,89.7738125284
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,145.0,100.0,76.0,87.9498978659,87.6761872953,87.8886532054,87.5309095049,89.1511518043
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,145.0,100.0,76.0,86.1320711221,84.8983132545,86.0729367714,84.8679779064,85.9019238809
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,145.0,100.0,76.0,82.3071040479,84.0033715258,83.3845378939,82.994136735,83.3678508116
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,150.0,100.0,76.0,90.5060681623,90.3802366963,90.1589550057,90.3788541677,90.3121084717
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,150.0,100.0,76.0,89.0373848964,88.850189448,89.8582560929,89.2923711297,89.0804717071
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,150.0,100.0,76.0,87.3161184007,87.184427889,87.2676208473,87.9352590546,87.8152244482
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,150.0,100.0,76.0,84.7890872668,86.3420518015,85.4268977878,85.5566039899,84.8894262434
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,150.0,100.0,76.0,83.2050762853,83.0147300148,83.9815204353,83.2555032516,82.3528444501
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,155.0,100.0,76.0,90.2587908527,90.0719660393,90.0423985873,90.2393992934,89.9917366307
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,155.0,100.0,76.0,89.477898176,88.5975647192,88.6297857105,88.8434705057,89.2207254832
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,155.0,100.0,76.0,88.1090553877,87.6570610797,87.2417014776,86.616762652,87.417999424
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,155.0,100.0,76.0,86.5918044134,84.9231194352,85.2141005283,85.2997122225,86.0671798211
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,155.0,100.0,76.0,83.3073377873,81.4495487767,82.0871071978,82.041774847,82.0315864562
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,160.0,100.0,76.0,89.6260266321,89.7245012995,89.7664352802,89.7603449587,89.8159698577
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,160.0,100.0,76.0,88.597264266,89.0107559332,88.7032221218,88.5531933547,88.3223065207
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,160.0,100.0,76.0,87.4324479318,86.6590649235,86.5997570682,87.5917323081,86.9666436282
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,160.0,100.0,76.0,84.9220384379,84.2986554025,84.1706904119,84.3893382954,86.1464490089
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,160.0,100.0,76.0,82.1317442249,82.6101685605,83.2785703606,82.026608606,82.6610226127
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,165.0,100.0,76.0,89.3042628732,89.5680698403,89.3916233304,89.0838550705,89.4366863124
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,165.0,100.0,76.0,88.4766498341,88.3411082735,88.5712178059,87.9882587198,88.1636699239
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,165.0,100.0,76.0,86.579420389,85.9316454078,86.527056342,86.4636741431,86.6445775032
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,165.0,100.0,76.0,84.078204558,84.0556440371,85.2012967775,84.6124976807,84.5968610926
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,165.0,100.0,76.0,82.1745506429,81.6543212797,83.4657884207,82.3449150279,82.6236190978
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,170.0,100.0,76.0,89.078877367,89.1589772444,89.011973701,89.2287850818,89.1929891148
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,170.0,100.0,76.0,87.9095339132,88.3307332183,88.0807302744,88.0500188484,88.4378475062
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,170.0,100.0,76.0,86.23283876,86.0480511408,86.0759310964,85.6135959321,86.2631627767
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,170.0,100.0,76.0,84.2994259733,84.4050964288,83.0040453073,84.4599579804,84.5565097183
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,170.0,100.0,76.0,81.7683216119,81.9836267182,81.0742650956,82.1846104827,82.4303096583
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,175.0,100.0,76.0,88.7638970023,88.8077257727,88.8264247529,88.6546622383,88.7986093926
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,175.0,100.0,76.0,87.7838858754,87.3482749947,87.6459701168,87.5102782427,87.3703983588
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,175.0,100.0,76.0,85.8241065147,86.2798482371,86.2562859192,85.5066604572,85.5589307019
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,175.0,100.0,76.0,83.3119966266,82.8932976191,83.1489934649,84.0367444843,83.9557855777
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,175.0,100.0,76.0,80.7243400848,80.8805351849,80.6066739813,81.0052642156,82.2780758478
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,145.0,100.0,78.0,92.2425904889,92.2429812365,92.0374056319,92.2845495904,92.1196588556
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,145.0,100.0,78.0,91.5089014983,91.5588672787,91.1283389896,91.3465462538,91.6324606683
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,145.0,100.0,78.0,89.8251907921,89.4224479595,90.0950254579,89.198074782,89.5422990043
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,145.0,100.0,78.0,88.4186756597,87.968508885,88.0024288573,87.9575524944,89.130716444
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,145.0,100.0,78.0,85.6067013534,86.0838051078,86.6748524068,85.1237528743,85.5640084871
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,150.0,100.0,78.0,91.9391205002,91.9833993513,92.0985648132,92.0612831321,91.9914388294
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,150.0,100.0,78.0,91.3875600961,91.1554187503,90.9219144004,91.3831220575,90.7291270104
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,150.0,100.0,78.0,88.9585901501,89.2366189366,89.2708041666,89.6649743713,89.8439336126
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,150.0,100.0,78.0,87.1179187353,88.0247654086,87.4790272726,88.1055047151,88.1678450673
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,150.0,100.0,78.0,85.5681662993,84.3887307248,85.3882272155,86.1994537967,84.6008281962
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,155.0,100.0,78.0,91.6700776371,91.6632075235,91.7576013777,91.4709623916,91.5793481309
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,155.0,100.0,78.0,90.5876493592,90.9264983788,90.6135373131,90.6702139133,90.7576925918
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,155.0,100.0,78.0,88.9356558728,89.0823818025,90.0897718986,89.1446687648,89.7489565931
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,155.0,100.0,78.0,86.9419184388,88.0072176291,86.7901682474,88.4182445314,88.0160517358
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,155.0,100.0,78.0,86.2766476733,85.8836097515,85.1676339265,84.0453871874,84.7631392767
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,160.0,100.0,78.0,91.2862041547,91.6752210565,91.444962721,91.3012758789,91.3886703811
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,160.0,100.0,78.0,90.6053601516,89.9239309569,90.3304792192,90.6319780648,90.7380496314
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,160.0,100.0,78.0,89.1251420424,89.0597524893,89.0519104555,88.7637372452,88.5787473878
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,160.0,100.0,78.0,86.4998762755,87.80548579,86.7487724706,87.8616095297,88.0561337125
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,160.0,100.0,78.0,85.6506937927,84.3203976839,85.1346353217,85.5802210135,84.3409103425
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,165.0,100.0,78.0,91.364218022,91.267431771,91.3566978067,91.1044528044,91.1452883756
500.0,5.0,3.0,0.4,2.0,-2.5,0.5,0.0,165.0,100.0,78.0,90.1535816506,90.1854978859,90.2357619196,89.8689895802,90.3839948242
500.0,5.0,3.0,0.6,2.0,-2.5,0.5,0.0,165.0,100.0,78.0,88.3152058846,89.0982995319,87.5436200481,87.9678189554,88.8309447529
500.0,5.0,3.0,0.8,2.0,-2.5,0.5,0.0,165.0,100.0,78.0,86.6603531807,86.1018581533,87.0189560306,87.224698881,85.9349731201
500.0,5.0,3.0,1.0,2.0,-2.5,0.5,0.0,165.0,100.0,78.0,85.2712281672,83.6085155213,85.1065024206,84.8259931729,84.5141609157
500.0,5.0,3.0,0.2,2.0,-2.5,0.5,0.0,170.0,100.0,78.0,91.0440624679,90.826844853,90.9966650625,90.8510366448,91.0508480596
