n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9,k_10 
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,80.0,99.1336598603,99.072300173,99.0896797489,99.0364538443,99.0815837492,99.0884292018,99.1011120681,99.1197784884,99.0683991313,99.08849004
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,80.0,99.0550751083,99.0343593611,99.0973352642,99.1000783256,99.0694052606,99.0429090751,99.0518934544,99.0465477578,99.0692580529,99.0547267672
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,80.0,99.0464203201,99.0020834039,99.0060442995,99.049712377,99.0441239582,99.0553323311,99.0620659916,99.0098694281,99.0736530471,99.0411283616
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,80.0,99.0174000929,99.0450706623,98.962348396,99.013967391,99.0335820948,98.9925684134,99.029171191,98.9941651855,98.9923985087,99.0132212287
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,80.0,98.9591802232,98.9518183748,98.9929442205,98.9790217266,98.9677150485,98.9785272966,98.9997113054,99.0028937049,99.0384413665,99.0004590604
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,80.0,98.9277466181,98.9109369008,98.9863719356,98.9143204904,98.9351566016,98.9349242883,98.9416656127,98.9252228888,98.9432728546,98.9236325431
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,80.0,98.9554898047,98.910735187,98.899597731,98.9116496074,98.9177312605,98.8682829246,98.8852081012,98.8887272993,98.8922979144,98.8852287083
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,64.0,49.4289798714,49.5646983005,50.0822957566,48.1304082807,50.7027549247,50.0289339228,49.4592590294,48.9015025535,49.4891220898,48.6390663617
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,64.0,47.8591021048,47.3070920161,49.3452325049,48.7383252796,48.0324727746,47.6375192301,49.0057242566,48.6826512068,48.6112137733,49.3184095811
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,64.0,46.0329201396,48.2076333603,46.5193843083,47.8099250858,47.8217158426,47.5683094779,47.9827645503,46.594590398,46.8030839238,47.0353311769
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,64.0,47.1141079994,46.0647558715,46.4911014409,46.6473738366,46.4195750226,46.552992698,46.0667790495,46.9037189472,45.0448848712,46.6512769946
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,64.0,45.2764231984,45.7597000382,45.7498633918,45.3935193686,44.9990072291,44.883854346,44.8595051128,45.1931023013,45.654127201,45.9257316951
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,64.0,44.9718350722,44.0694897431,43.9129068481,43.7316607927,44.7042509237,44.0192952561,45.6450472827,45.937881421,44.8189872968,44.4269952341
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,64.0,43.4872594964,42.948908226,43.2586613979,44.6318098244,43.9441729674,43.5648764558,43.8444375225,43.9024983091,43.3301309814,43.2684429219
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,66.0,52.7262417545,54.6386455554,53.73665322,53.1601411487,55.416295172,53.5440845997,54.0975084785,54.0954016745,55.0694816082,54.0344660907
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,66.0,52.3392732432,53.6274244495,52.2257657436,53.5952174406,53.1879386229,52.0806786046,54.0794160988,53.2657243025,54.0013342846,54.3058528263
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,66.0,51.936529645,52.4668488963,51.3842073312,52.5355348074,51.8924657179,52.7245433897,52.6419349272,52.1454977463,52.450005366,52.5758466841
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,66.0,51.3301384649,51.6857004078,51.4651266938,51.9068890856,52.1431136998,52.1935619062,51.8352352778,50.6922927297,52.1535493885,51.3013304255
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,66.0,51.2895114556,51.7199612852,50.5191103088,50.6185110203,49.8049119772,49.3100047896,51.1036262927,49.976861455,49.6149081806,51.0879023164
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,66.0,49.3877627006,50.0828860413,49.6295097106,50.5213189875,49.6808812089,50.1714137333,49.197246367,50.1947093453,48.9544104142,48.8763082203
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,66.0,48.916269668,48.9824584003,49.5392944101,48.0817025281,49.3691665028,48.0938356139,48.8496686301,49.383200894,48.7570094975,48.7179440021
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,68.0,58.9717088861,58.3116431048,59.5192255833,58.3777507866,59.5381352268,58.9068631426,59.5937685169,58.2643354316,58.4016734968,58.8665580181
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,68.0,57.8676246534,58.550834168,57.7584320394,57.2394769146,57.3655904254,57.8205864069,58.2876209018,58.0851101642,58.2545160621,58.1481544409
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,68.0,57.2143720077,56.6368856945,57.714306321,57.5808466226,56.4022151787,56.3762271298,56.330583425,57.7122835371,57.0359101462,56.7440667363
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,68.0,56.4788301061,56.5168252283,56.4738907781,55.4382021046,56.7911881569,56.9005016906,55.8259224676,55.1006484088,55.7382139717,55.8685549606
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,68.0,55.4163343464,54.7809011461,53.9433824618,56.2781353671,54.8446013912,56.435274193,56.1680427147,54.2492330347,57.1850129217,54.5881017565
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,68.0,54.4849589517,54.9329045332,55.1977690223,54.5595985668,54.2845769166,54.8598849022,54.1987099945,54.2011088375,54.2758629828,54.9632412692
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,68.0,53.8813988873,52.8310567426,52.8321228431,54.5932191691,54.065857292,54.10158165,53.8864195345,52.9217957879,52.9244532766,52.0067445548
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,70.0,63.3314504958,63.8369453733,63.4343497234,62.9287847537,64.7634436215,63.3261764778,63.8135666676,63.6041582148,63.4201104507,63.2544659081
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,70.0,62.9379254249,62.1571967042,62.6503782449,62.3291764059,62.1230620719,62.2878683905,62.2993143681,61.9260709875,62.2830074131,62.7778531981
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,70.0,61.2887993363,61.5088646063,62.6589116671,62.286343381,61.0439390026,61.9447730222,62.2973044555,61.2283406637,61.8414856516,62.2889684273
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,70.0,60.614008056,60.6564533933,61.7135632193,61.1623194427,60.8125224722,62.1419456484,60.9007352906,60.4396143309,59.9216526657,60.6311775566
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,70.0,60.5938756582,59.1138570838,59.9702105851,59.7768631816,60.0795520572,60.3435544059,59.9353345558,59.9976959156,59.5943941354,59.2972386424
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,70.0,59.3460364425,58.9579946712,58.9343503119,58.6489216793,58.750882832,58.6864127486,59.4169339686,58.4300772472,58.3886881423,59.1420697049
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,70.0,58.7665584243,58.435913376,58.6696846212,58.119236903,59.5021509547,57.9533290925,58.4488178325,58.6927099631,58.9579050652,58.0617203623
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,72.0,68.2633232231,67.8182521463,67.2481298662,68.4305096666,66.9221364638,67.9069396362,68.3947267529,67.2580581727,66.8248956224,67.0071837999
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,72.0,67.2951736775,66.5386702804,67.6166088577,65.9760665256,66.7009562528,66.3887614799,67.7953679921,66.9843987316,67.5578424673,67.2967667772
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,72.0,65.5514406831,65.3250438375,66.1160512819,65.8712044838,66.7761101288,65.7955106718,65.0173241839,66.2538194863,66.4165042936,65.3452318008
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,72.0,64.5412381816,65.4472381278,65.826375747,65.6301479121,65.4466534939,65.8631488933,64.5743755935,65.356646537,64.1645952562,65.0534312286
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,72.0,64.153807228,63.193969862,64.8982642502,64.582829584,64.828405078,64.9424501144,65.1598626884,64.4095405176,64.7131052862,64.4638981511
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,72.0,63.2559809944,63.4049485976,63.5681989744,64.844829788,63.6383900929,62.1665602736,63.2205912687,63.9267951142,63.5463827991,64.4495267077
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,72.0,62.5775457663,62.9118272716,63.1761538888,61.6774917698,62.4839314608,62.4296993394,63.4696551411,62.7511302978,62.6121965585,63.4300500313
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,74.0,70.855547965,71.1991083912,69.9441460871,72.4133076996,71.7683724503,72.0749780619,71.6947549642,71.3292985877,71.6512895634,71.1372376251
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,74.0,70.608130227,70.8365254951,70.5326808041,70.2600752345,69.8274222859,70.5648069642,70.6892658613,70.0436392188,70.0192145869,70.9341732656
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,74.0,69.6383155774,69.4049653327,70.0630699866,69.3146324427,69.8762897197,70.0885022221,70.535147568,70.3488428505,70.0742374559,69.9393583776
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,74.0,69.0382959259,68.7374512346,69.2599259515,68.1866431933,70.0077879129,69.0673788062,69.8022161337,69.4796280224,69.4202111871,68.9863500733
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,74.0,68.9313918269,68.2824367502,68.9166924595,68.5643987712,69.1361577005,68.4361549562,68.5304792792,69.624297707,68.5439454751,68.4013406826
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,74.0,67.8795804249,67.4638871936,67.2230758113,67.3629959265,67.8002207601,67.5704494817,67.3832495027,67.5586086652,68.5596397724,69.4394017959
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,74.0,67.2806258301,66.976475452,66.2774023464,66.3640972273,67.2575767877,67.8514519057,67.4142773758,66.8013243216,66.7301678444,67.1632498884
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,76.0,75.2267258023,74.7689474574,74.9375773316,74.5686419496,75.8262510057,75.3062524591,74.5326427804,74.801233645,75.0986069355,75.1198112458
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,76.0,74.2071705827,73.2346389902,74.2596120551,74.2463527148,73.4314198477,74.1277471084,73.5419898339,74.4026037163,74.3449631778,74.7132763472
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,76.0,73.6691183538,73.3751136084,74.1223133962,73.0266248243,73.5297584548,72.4954584197,73.4227275216,73.6068778942,73.466338559,73.2792385142
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,76.0,72.3351582934,72.3471253001,72.5885031457,73.5756317347,73.7845687258,72.7102995281,73.8627724482,72.7583942088,71.9750276153,72.1353911039
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,76.0,72.337597268,71.9358151259,72.3415639249,72.0482359255,71.7688821447,71.615015281,72.40463177,72.4495742955,72.2345962786,72.881734532
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,76.0,71.7799800988,71.3690740435,71.6004691327,71.7765028499,71.4328299623,71.411989598,71.515071401,71.1214747375,71.2845947397,71.8735321004
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,76.0,71.1572522285,69.4570050477,70.1397005903,69.9664559277,70.6665515179,70.585931358,70.5274724952,70.3263410641,71.531326181,70.8122900647
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,78.0,78.0623217061,78.0287154526,77.4409963493,76.9233588059,77.6780332311,78.5244451452,78.3629545169,77.4320947026,77.6369485654,77.6745451031
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,78.0,77.0474397422,77.9977666342,77.4349350433,77.2358980836,77.3756116305,77.2678940902,77.0055443104,77.3468170096,76.8881459418,77.2819219679
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,78.0,76.64662167,76.2689029764,75.8364337211,76.1131820632,76.1651363463,76.3814625253,76.8416947738,76.0585704456,77.0086302882,77.0189308085
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,78.0,76.2450966494,76.8067180729,75.7907325048,75.6704154232,76.6197178543,75.7094411994,75.9278071939,76.3794931644,75.6023119395,76.1914345767
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,78.0,74.9633327235,74.7648039285,74.9737691948,75.1515258358,75.5114017696,74.9204672084,75.3264333855,75.3541599104,75.0020931818,75.4275214729
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,78.0,74.9936179483,74.186548645,75.075465799,75.2388918282,75.0970143613,75.0257569752,75.1679454541,74.4688666393,74.6764255773,75.0794854542
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,78.0,74.3861533733,74.7217967304,73.8215150618,74.3081778465,75.4236462355,73.6829578488,73.7915670006,74.2863838176,73.4601642468,74.8949131437
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,80.0,80.7199608814,81.0283632376,80.4711353234,80.998178831,80.9096077168,79.5999727032,80.7523495633,79.6659479412,80.5143400797,80.2568558606
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,80.0,80.3144528199,80.1795159606,79.8370021496,80.3007853645,79.7696401095,80.337439816,80.3322668234,79.7327524844,80.1136418524,80.0136186096
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,80.0,79.4398650471,79.6315442374,79.7390452596,79.1213596865,79.8639476102,79.598111755,78.8788124861,79.8654766916,79.453508082,80.0191225453
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,80.0,78.6240826832,78.8044133316,78.6377891328,79.4813370739,78.9706966251,78.9318144526,78.9284424408,79.7068001678,78.4928952832,78.9727360794
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,80.0,78.4052463032,79.163150655,78.244472697,78.7870927605,78.2954804659,78.4141500932,78.3333368749,78.3139388468,78.0394487011,77.4946916739
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,80.0,77.7506433076,78.4078575296,78.6742143194,77.0933866027,77.3430556059,77.7640634915,78.2414249378,77.920508683,78.6555231402,77.5361572618
1000.0,10.0,2.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,80.0,77.6760566947,77.5367308837,77.8723397487,78.0535346052,77.6803529611,77.7384235758,77.8599383205,76.7465184853,77.051396277,77.4295088165
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,64.0,81.3433206393,81.6819391356,81.3055532598,81.3536534575,81.7224423173,81.6057697812,81.7489420869,81.6539980826,81.1243368455,81.134801773
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,64.0,80.9295422854,80.8458836856,81.302540931,81.0424246382,81.1642447672,80.8798403761,80.8399413041,80.872855164,80.6434152355,80.9760087794
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,64.0,80.6087564027,80.8086355706,79.9606650347,80.5460259886,80.4554030619,79.6007043746,80.9901419534,80.6320052235,80.912935442,79.9930823871
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,64.0,79.8163276957,79.8646161145,79.952360944,79.4623928381,79.0255659892,79.8267088786,80.2771556652,79.3349123342,79.5355105702,80.1310974066
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,64.0,78.7424663987,79.1599908935,79.2663876611,79.3524256819,79.3073258699,79.5158462825,78.8214959633,79.0121599785,78.8943082103,79.1960694004
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,64.0,78.3213253655,78.9701145176,78.8011550068,78.814227138,79.3293892446,78.5583391291,78.7342530478,78.7836212883,78.7889936924,79.1663927342
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,64.0,78.3646649901,79.0520566732,78.6878207668,78.8022284824,78.1601265632,78.0181416614,78.1690197574,77.6693965397,78.5719449123,77.9304954548
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,66.0,84.2838837082,83.8764306187,84.4370711,84.7328893813,84.4009148594,84.4525550925,84.8195811209,85.147442867,84.3935410806,84.356376002
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,66.0,83.5407615115,83.4984944392,84.0258409668,83.8023171232,83.7845652925,83.8977369833,83.9681133116,83.748996432,84.4062389412,83.6226948249
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,66.0,83.0848379811,83.5721868663,83.21575431,83.2966507669,83.6064749451,83.8283025728,83.897393878,83.5633235491,83.5271557076,83.4899267039
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,66.0,83.8489487061,83.2466090481,82.3831814159,82.8336644772,83.1394639766,83.1300207528,83.4522338155,82.6230647168,82.9209434794,83.2550865911
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,66.0,82.7903573294,82.1974962626,82.2329673425,82.5193682234,82.2444166847,82.4838584224,82.8987649882,82.4544948146,82.6767930438,82.3447249616
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,66.0,82.254876765,82.0675962539,82.2054070074,82.1655169874,82.5286774967,82.2221571655,83.1013628906,81.8334014714,82.3921032407,81.8031852237
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,66.0,81.2475282021,81.025724022,81.7036004312,81.7028510059,81.0038833503,82.2913425253,81.7126153966,80.8914708038,81.5017564394,81.5604159339
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,68.0,86.8472644974,86.9894836842,86.9378461436,86.9606173064,86.8125916794,87.4034813327,86.9722406102,87.0488030371,86.642836607,86.9249815146
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,68.0,86.7655759585,86.4232235434,86.5225031575,86.8980602873,86.3894219087,86.7485299727,86.8446448894,86.5654341732,86.6642596946,86.3753540682
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,68.0,86.0194490794,86.394161621,86.5526092107,85.9403106334,86.0493458964,85.9762460961,86.1856130964,86.0265766931,86.2667249133,85.804778348
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,68.0,85.7988557966,85.836401792,85.6435764419,85.6272520854,86.2946286023,85.6616938858,86.2038166471,85.5858761267,85.6978148812,86.132621802
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,68.0,85.4141858779,85.8148938243,84.9688252502,85.398355276,85.1268085191,85.6693824387,85.2311970107,85.7087920121,84.7462510282,85.3651607662
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,68.0,85.0320752471,85.1641960076,84.9599532693,85.0779026665,85.3016068954,85.262315827,84.6360855234,84.7143281587,85.5366232409,84.8111748315
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,68.0,84.8502578754,84.4386278339,84.5755418129,84.9584354973,84.4448899645,84.6500440601,84.9069410611,84.6587215971,84.3711840377,84.471442937
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,70.0,89.0134846456,89.3089784463,88.9552427665,89.0710447755,89.0483982668,89.1464790391,89.2322995721,88.8729028526,88.9990072071,89.3313649492
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,70.0,88.9718995006,88.6099908695,88.8251200789,88.5113182978,88.463800936,88.636309664,88.9524700578,88.6567883251,88.5223121057,88.5595788882
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,70.0,88.6006076002,88.5029059104,88.277060086,88.6066413446,88.3249095417,88.4277084165,88.2000691069,88.3532401293,88.6487128692,88.3450711516
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,70.0,88.0355692153,87.9135864141,88.0141377138,87.8395937789,88.3345788083,88.2008760709,88.2110774108,88.2302094715,88.1414510151,88.1815204066
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,70.0,88.0763905806,88.0236547936,87.7654400367,87.9704075267,87.8676879295,87.4580898969,88.1330447221,87.8262414529,87.9188865229,87.5351740822
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,70.0,87.1378050603,87.0386412796,87.3680591249,87.3929121638,87.4479622086,87.3544413001,87.7342315031,87.4763864605,87.4677361873,87.4231818386
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,70.0,87.1767749443,87.285337789,87.2788940916,87.3682931588,87.0302690963,87.5185387122,87.0909735462,86.7535399478,86.7172414162,86.5651646299
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,72.0,90.8531076086,90.7570467827,91.0467804251,90.9617882535,90.9629763677,91.1641105225,90.7929135135,90.6536683767,91.0373215426,91.052342444
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,72.0,90.781071365,90.6956133286,90.489564329,90.5402968323,91.1346949274,90.6815207269,90.753086062,90.743843739,90.8611270373,90.8643005816
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,72.0,90.1618597495,90.5706565712,90.5493214566,90.6679726199,90.1161110782,90.0260460942,90.4542456523,90.1660692921,89.9893647134,90.586172086
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,72.0,90.0999883375,89.9087937066,90.0444215393,90.0471371579,89.9701104,89.9533731782,90.0959281006,90.2661764311,90.2267329688,89.9486810209
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,72.0,90.0574172509,89.5925024832,89.7869033,89.7738586396,89.8994091338,89.5618504983,90.0303251043,89.9086558254,89.5538486216,89.9454742433
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,72.0,89.40926884,89.3956888284,89.2582816288,89.6190846048,89.211331394,89.3749789942,89.7394740158,89.3952904178,89.6273965768,89.3398856428
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,175.0,100.0,72.0,89.0742785311,89.289077098,88.9098650199,89.2427786326,88.9973004747,89.0097152415,89.5124307964,89.2868583053,89.572496475,89.1253427647
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,145.0,100.0,74.0,92.693820486,92.6142836491,92.0875661266,92.44899853,92.2752024639,92.4301708513,92.7393230127,92.0937664005,92.5143624054,92.2088655002
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,150.0,100.0,74.0,92.245700921,92.6389385956,92.2572583483,92.1828275137,92.0049114952,92.3496869222,92.1940622939,92.4282824619,92.2743539259,92.3976126244
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,155.0,100.0,74.0,91.7785596344,91.869516876,92.1152263346,92.050269711,91.8944280133,92.0774729294,92.035118363,92.0302188537,91.7668582944,91.9099000106
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,160.0,100.0,74.0,92.0221938897,91.9862811585,91.7921832096,91.7634280941,91.5595698469,91.8614187542,91.217073973,91.6053615315,91.6953561047,91.7371867716
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,165.0,100.0,74.0,91.1554596467,91.5861970705,91.4880138716,91.7371624184,91.1807188687,91.531911398,91.568458962,91.5684925753,91.5659910126,91.3659617221
1000.0,10.0,3.0,0.5,2.0,3.5,0.5,0.0,170.0,100.0,74.0,91.0647585672,90.9898257163,91.1416912381,91.6330143463,91.4065641547,91.1501572039,91.599638016,91.6667340249,91.0714171672,91.3819752685
