n,k,alpha/beta,alpha/beta SD,d,d_shift,d_sd,n0,max_d,dose_of_interest,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCP_mean,TCP_sd
100,20,2.5,2,2,-2,0,200,100,70,80.76566687,84.17592265,84.17592265,84.53777129,84.53777129,82.48641265,82.48641265,81.98332385,81.98332385,85.22107062,85.22107062,82.52790937,82.52790937,86.70511648,86.70511648,85.96935189,85.96935189,82.37890912,82.37890912,84.65310584,84.65310584,84.13326052,84.13326052,83.64266059,83.64266059,82.57045769,82.57045769,83.51512233,83.51512233,82.60605548,82.60605548,84.74916302,84.74916302,83.80692392,83.80692392,86.4005587,86.4005587,82.50314453,82.50314453,85.02380887,83.87304892,1.466080696
100,20,2.5,2,2,-2,0,200,100,72,85.02380887,83.7322931,83.7322931,85.14417533,85.14417533,84.17312009,84.17312009,82.9307611,82.9307611,82.8229126,82.8229126,84.08624086,84.08624086,83.47664421,83.47664421,86.0041384,86.0041384,82.69990961,82.69990961,84.09273234,84.09273234,85.79791276,85.79791276,82.47680581,82.47680581,84.69382037,84.69382037,88.01539814,88.01539814,86.65182157,86.65182157,85.52569979,85.52569979,86.3431192,86.3431192,83.7861073,83.7861073,86.10886422,86.10886422,86.76633928,84.72287754,1.505594537
100,20,2.5,2,2,-2,0,200,100,74,86.76633928,90.34951384,90.34951384,90.40935523,90.40935523,89.30461969,89.30461969,91.04057629,91.04057629,85.21695599,85.21695599,88.29769918,88.29769918,90.74816983,90.74816983,87.9911259,87.9911259,90.99236123,90.99236123,87.96808024,87.96808024,86.47761637,86.47761637,90.85647576,90.85647576,84.88338783,84.88338783,89.41461476,89.41461476,89.36743323,89.36743323,87.31995406,87.31995406,86.11654289,86.11654289,87.67481787,87.67481787,88.51243607,88.51243607,87.56262473,88.50531091,1.881535048
100,20,2.5,2,2,-2,0,200,100,76,87.56262473,89.44282899,89.44282899,91.56524552,91.56524552,86.99886446,86.99886446,90.59821246,90.59821246,88.37653013,88.37653013,90.2145402,90.2145402,88.76044343,88.76044343,89.10012221,89.10012221,88.06698252,88.06698252,88.84595879,88.84595879,88.69561952,88.69561952,88.24571206,88.24571206,88.19213132,88.19213132,89.96257072,89.96257072,91.78306303,91.78306303,88.45209963,88.45209963,87.88183744,87.88183744,90.55287145,90.55287145,90.2267521,90.2267521,87.59128543,89.17696705,1.284773392
100,20,2.5,2,2,-2,0,200,100,78,87.59128543,89.88389429,89.88389429,91.32998344,91.32998344,89.7083055,89.7083055,92.96132406,92.96132406,91.85600684,91.85600684,88.55640053,88.55640053,90.48322146,90.48322146,92.41970529,92.41970529,90.48658995,90.48658995,90.40147458,90.40147458,94.3913079,94.3913079,89.29555909,89.29555909,90.67944081,90.67944081,89.61224121,89.61224121,93.2283784,93.2283784,93.34303225,93.34303225,87.98343061,87.98343061,89.65751238,89.65751238,90.35519508,90.35519508,92.83986106,90.84242885,1.756299896
100,20,2.5,2,2,-2,0,200,100,80,92.83986106,92.57797247,92.57797247,91.2866842,91.2866842,94.29349975,94.29349975,91.61901475,91.61901475,92.08011389,92.08011389,91.29653634,91.29653634,94.38133847,94.38133847,93.1568661,93.1568661,91.9848816,91.9848816,90.42977554,90.42977554,94.12779838,94.12779838,92.92026568,92.92026568,91.3879933,91.3879933,89.8716737,89.8716737,92.81417261,92.81417261,91.42168043,91.42168043,93.54506478,93.54506478,91.15701749,91.15701749,94.41850862,94.41850862,90.53300906,92.32286466,1.337747532
100,20,3,2,2,-2,0,200,100,64,90.53300906,86.3423856,86.3423856,84.44403952,84.44403952,83.67107913,83.67107913,84.11174822,84.11174822,87.41970599,87.41970599,86.55412116,86.55412116,87.77216638,87.77216638,84.35822916,84.35822916,86.32227283,86.32227283,86.08587847,86.08587847,88.81691172,88.81691172,83.13604503,83.13604503,86.46800427,86.46800427,83.98384036,83.98384036,83.55938014,83.55938014,85.41181226,85.41181226,86.28840072,86.28840072,86.67133111,86.67133111,86.08336214,86.08336214,85.31933457,85.7713443,1.681101878
100,20,3,2,2,-2,0,200,100,66,85.31933457,89.66516825,89.66516825,90.23233443,90.23233443,90.20738019,90.20738019,87.78647724,87.78647724,91.38012949,91.38012949,85.31275362,85.31275362,87.8653817,87.8653817,88.58644956,88.58644956,88.13607123,88.13607123,89.66008829,89.66008829,87.62409094,87.62409094,88.18827285,88.18827285,89.47848487,89.47848487,85.33087574,85.33087574,90.11765604,90.11765604,89.39758525,89.39758525,91.13233934,91.13233934,87.27757226,87.27757226,85.91755673,85.91755673,85.83597219,88.44371607,1.830965398
100,20,3,2,2,-2,0,200,100,68,85.83597219,89.56855383,89.56855383,88.42763202,88.42763202,85.98406012,85.98406012,88.175453,88.175453,91.54478849,91.54478849,89.3252714,89.3252714,89.55984797,89.55984797,89.52854508,89.52854508,91.94451198,91.94451198,91.89408661,91.89408661,90.54600187,90.54600187,89.51720233,89.51720233,91.08191586,91.08191586,89.03738442,89.03738442,89.83322267,89.83322267,92.54034765,92.54034765,90.90411291,90.90411291,91.51940254,91.51940254,88.68625232,88.68625232,90.55139751,89.8906139,1.662608399
100,20,3,2,2,-2,0,200,100,70,90.55139751,93.27202977,93.27202977,92.7308857,92.7308857,88.15993557,88.15993557,92.69006469,92.69006469,91.58323045,91.58323045,91.25569914,91.25569914,91.96335201,91.96335201,91.18939015,91.18939015,90.11715138,90.11715138,92.83962417,92.83962417,89.47989278,89.47989278,92.86651878,92.86651878,90.16615906,90.16615906,90.82236116,90.82236116,90.82121281,90.82121281,90.37107723,90.37107723,93.26681057,93.26681057,92.86790274,92.86790274,92.6346068,92.6346068,92.22246835,91.52424189,1.382264669
100,20,3,2,2,-2,0,200,100,72,92.22246835,93.3014561,93.3014561,92.84401809,92.84401809,89.87534601,89.87534601,92.98427554,92.98427554,89.38566505,89.38566505,90.86627414,90.86627414,93.38446192,93.38446192,92.58088046,92.58088046,92.42618442,92.42618442,91.35347477,91.35347477,92.93775796,92.93775796,92.92026848,92.92026848,91.5315884,91.5315884,93.15749096,93.15749096,93.61194978,93.61194978,94.34197818,94.34197818,91.2249495,91.2249495,92.41615323,92.41615323,94.26905625,94.26905625,92.84401947,92.39732366,1.291855418
100,20,3,2,2,-2,0,200,100,74,92.84401947,93.00901636,93.00901636,92.0381964,92.0381964,92.8029677,92.8029677,94.60393939,94.60393939,94.83009401,94.83009401,92.55286552,92.55286552,93.8251047,93.8251047,93.02117552,93.02117552,92.77989741,92.77989741,93.96029863,93.96029863,94.08949455,94.08949455,91.05632783,91.05632783,95.27012998,95.27012998,91.27431382,91.27431382,93.63947516,93.63947516,93.66472995,93.66472995,92.67413312,92.67413312,93.16495034,93.16495034,93.2599498,93.2599498,91.11739873,93.17488846,1.096774293
100,20,3,2,2,-2,0,200,100,76,91.11739873,95.33097907,95.33097907,94.82886693,94.82886693,92.66901,92.66901,94.87997521,94.87997521,93.61164435,93.61164435,95.03032594,95.03032594,94.30875737,94.30875737,94.67408218,94.67408218,96.14825134,96.14825134,94.2865857,94.2865857,94.18483019,94.18483019,95.54969517,95.54969517,95.42078906,95.42078906,94.24314261,94.24314261,94.58369921,94.58369921,94.55958586,94.55958586,93.84059185,93.84059185,94.1286377,94.1286377,94.56302346,94.56302346,94.60412354,94.48516172,0.911577023
100,20,3,2,2,-2,0,200,100,78,94.60412354,94.13639614,94.13639614,97.24827136,97.24827136,96.40312903,96.40312903,95.72680165,95.72680165,95.42080223,95.42080223,95.88284286,95.88284286,94.87771127,94.87771127,95.62331694,95.62331694,94.90001324,94.90001324,94.21035252,94.21035252,95.47387348,95.47387348,96.668342,96.668342,96.38310679,96.38310679,95.97703581,95.97703581,94.95360369,94.95360369,95.22953256,95.22953256,95.79420705,95.79420705,95.13312516,95.13312516,94.73342775,94.73342775,93.59252102,95.44371069,0.83881514
100,20,3,2,2,-2,0,200,100,80,93.59252102,95.35637887,95.35637887,96.2090315,96.2090315,95.02963043,95.02963043,95.27958667,95.27958667,96.62808068,96.62808068,96.17447525,96.17447525,96.80723913,96.80723913,96.45255568,96.45255568,95.71073775,95.71073775,95.90152677,95.90152677,96.47160311,96.47160311,96.50105025,96.50105025,94.92213051,94.92213051,97.03830574,97.03830574,97.38503908,97.38503908,95.56874835,95.56874835,95.1331398,95.1331398,95.98481187,95.98481187,96.43160964,96.43160964,97.09771846,96.01654004,0.791956744
100,20,3.5,2,2,-2,0,200,100,64,97.09771846,92.56631149,92.56631149,91.71034337,91.71034337,91.50471949,91.50471949,91.58663192,91.58663192,92.88424248,92.88424248,93.20397706,93.20397706,90.9512506,90.9512506,92.44874391,92.44874391,91.96460622,91.96460622,93.21431911,93.21431911,91.52395703,91.52395703,92.88568697,92.88568697,91.28877982,91.28877982,90.82950692,90.82950692,94.45960265,94.45960265,93.28023987,93.28023987,91.63638444,91.63638444,91.56822719,91.56822719,93.94294214,93.94294214,92.29084933,92.40723783,1.229174227
100,20,3.5,2,2,-2,0,200,100,66,92.29084933,93.71200309,93.71200309,92.39286481,92.39286481,94.41169388,94.41169388,94.00007247,94.00007247,93.09198699,93.09198699,93.53004269,93.53004269,95.08292613,95.08292613,94.73244753,94.73244753,94.23158877,94.23158877,93.52646627,93.52646627,93.72872177,93.72872177,94.50109889,94.50109889,94.76272802,94.76272802,91.77758988,91.77758988,94.2344352,94.2344352,92.1451092,92.1451092,94.08192459,94.08192459,93.06178816,93.06178816,92.86615276,92.86615276,94.70411616,93.66845619,0.919007563
100,20,3.5,2,2,-2,0,200,100,68,94.70411616,95.37804474,95.37804474,92.44763814,92.44763814,95.81330835,95.81330835,94.02664145,94.02664145,95.54848737,95.54848737,95.73739842,95.73739842,94.90330324,94.90330324,94.44182881,94.44182881,95.39825253,95.39825253,96.83429319,96.83429319,94.84470342,94.84470342,93.84942189,93.84942189,94.4723092,94.4723092,94.20025867,94.20025867,94.44698397,94.44698397,96.16039366,96.16039366,94.04198469,94.04198469,95.57271761,95.57271761,93.9658228,93.9658228,94.27094925,94.82856624,0.972380987
100,20,3.5,2,2,-2,0,200,100,70,94.27094925,95.3793652,95.3793652,95.02011601,95.02011601,94.42477471,94.42477471,96.58149204,96.58149204,95.51952695,95.51952695,96.33795178,96.33795178,95.85279838,95.85279838,96.1823536,96.1823536,95.40218837,95.40218837,95.60880418,95.60880418,95.18380686,95.18380686,96.74419385,96.74419385,95.47339563,95.47339563,95.64240893,95.64240893,95.71598832,95.71598832,95.52732639,95.52732639,95.56924354,95.56924354,96.63408713,96.63408713,95.87541992,95.87541992,95.80441662,95.68564624,0.597712166
100,20,3.5,2,2,-2,0,200,100,72,95.80441662,95.60691407,95.60691407,96.10681285,96.10681285,95.85694804,95.85694804,95.11812869,95.11812869,96.85050561,96.85050561,97.10457807,97.10457807,96.21393573,96.21393573,95.78829028,95.78829028,95.52558393,95.52558393,96.62975214,96.62975214,95.92523366,95.92523366,97.20564277,97.20564277,96.67050221,96.67050221,96.53001144,96.53001144,97.0544112,97.0544112,96.81960246,96.81960246,95.87987573,95.87987573,97.20644951,97.20644951,97.24769953,97.24769953,97.0263827,96.38781388,0.63865238
100,20,3.5,2,2,-2,0,200,100,74,97.0263827,96.16450061,96.16450061,95.89646689,95.89646689,96.74545858,96.74545858,97.72709521,97.72709521,96.98198336,96.98198336,97.02959961,97.02959961,97.81534188,97.81534188,97.37939612,97.37939612,97.45791844,97.45791844,97.76147227,97.76147227,97.34511129,97.34511129,97.36730271,97.36730271,97.11738104,97.11738104,96.55109252,96.55109252,96.24559343,96.24559343,96.32807831,96.32807831,98.03402131,98.03402131,95.98378395,95.98378395,98.62072951,98.62072951,97.1607169,97.08229384,0.714323151
100,20,3.5,2,2,-2,0,200,100,76,97.1607169,98.24976085,98.24976085,97.91799449,97.91799449,98.1435953,98.1435953,97.12692983,97.12692983,96.87386367,96.87386367,97.63524995,97.63524995,98.28776584,98.28776584,96.71390434,96.71390434,97.71925634,97.71925634,97.7163461,97.7163461,97.22111292,97.22111292,97.88351116,97.88351116,97.4109654,97.4109654,97.82243034,97.82243034,97.98691253,97.98691253,98.44279151,98.44279151,97.37657132,97.37657132,97.03557152,97.03557152,97.59585497,97.59585497,96.8157525,97.60743115,0.489776734
100,20,3.5,2,2,-2,0,200,100,78,96.8157525,97.62882603,97.62882603,97.56646523,97.56646523,97.47155213,97.47155213,98.10127205,98.10127205,97.75954719,97.75954719,97.84850049,97.84850049,98.472417,98.472417,97.57248713,97.57248713,97.12561854,97.12561854,97.2265076,97.2265076,97.13885755,97.13885755,98.10543599,98.10543599,98.60299467,98.60299467,98.14667246,98.14667246,98.43105234,98.43105234,97.86792418,97.86792418,97.47515622,97.47515622,97.48770693,97.48770693,97.67823783,97.67823783,97.62323566,97.74633628,0.443427539
100,20,3.5,2,2,-2,0,200,100,80,97.62323566,97.99085213,97.99085213,97.4489503,97.4489503,98.42268157,98.42268157,98.20687554,98.20687554,98.68367109,98.68367109,98.5331489,98.5331489,97.82539851,97.82539851,97.37733631,97.37733631,97.66762271,97.66762271,99.01634525,99.01634525,98.32827852,98.32827852,98.34644501,98.34644501,98.23267142,98.23267142,98.52654169,98.52654169,97.96013532,97.96013532,97.75174632,97.75174632,97.69336774,97.69336774,98.37195685,98.37195685,97.92519287,97.92519287,97.94783512,98.10473767,0.42141303
100,20,4,2,2,-2,0,200,100,64,97.94783512,97.38704535,97.38704535,96.24240666,96.24240666,96.20348227,96.20348227,97.14199929,97.14199929,96.00946916,96.00946916,96.88644161,96.88644161,96.33063252,96.33063252,96.53618807,96.53618807,95.99844764,95.99844764,95.9605993,95.9605993,96.02258857,96.02258857,96.58575566,96.58575566,95.88751667,95.88751667,95.77746208,95.77746208,96.53394247,96.53394247,96.45199855,96.45199855,94.90618369,94.90618369,94.22839868,94.22839868,95.26679504,95.26679504,95.49453824,96.153927,0.769127941
100,20,4,2,2,-2,0,200,100,66,95.49453824,97.1161773,97.1161773,96.51082581,96.51082581,95.36943657,95.36943657,95.87722715,95.87722715,96.16310737,96.16310737,96.98110949,96.98110949,95.38282309,95.38282309,97.43461734,97.43461734,96.60831635,96.60831635,97.05353245,97.05353245,95.26844444,95.26844444,96.43721295,96.43721295,97.49076658,97.49076658,95.8902804,95.8902804,97.68474464,97.68474464,96.43316252,96.43316252,96.72111533,96.72111533,96.8909328,96.8909328,96.82992669,96.82992669,97.00372643,96.51964458,0.708795962
100,20,4,2,2,-2,0,200,100,68,97.00372643,96.86156096,96.86156096,98.2378865,98.2378865,97.64003361,97.64003361,97.17250113,97.17250113,96.59163258,96.59163258,97.17385167,97.17385167,97.51518846,97.51518846,96.73559546,96.73559546,98.27039532,98.27039532,97.17341451,97.17341451,96.56783769,96.56783769,97.18879515,97.18879515,96.47858451,96.47858451,96.43271779,96.43271779,97.51547558,97.51547558,97.77598417,97.77598417,97.10566343,97.10566343,96.72691168,96.72691168,97.57260941,97.57260941,97.37904796,97.19640134,0.527502566
100,20,4,2,2,-2,0,200,100,70,97.37904796,98.41047206,98.41047206,98.03305576,98.03305576,97.46461607,97.46461607,98.04808255,98.04808255,98.10918537,98.10918537,97.8315018,97.8315018,97.70378629,97.70378629,97.45110662,97.45110662,98.33449231,98.33449231,97.97880192,97.97880192,97.31318346,97.31318346,97.92335283,97.92335283,97.44479382,97.44479382,97.28234032,97.28234032,97.82121922,97.82121922,97.64939017,97.64939017,97.61238403,97.61238403,97.49700908,97.49700908,98.0135756,98.0135756,98.35022147,97.7893492,0.333620007
100,20,4,2,2,-2,0,200,100,72,98.35022147,98.22921398,98.22921398,98.73334063,98.73334063,97.75916461,97.75916461,98.39797057,98.39797057,97.6456721,97.6456721,97.08223393,97.08223393,97.60491015,97.60491015,98.77465457,98.77465457,98.284958,98.284958,98.53453975,98.53453975,98.50640661,98.50640661,98.89207196,98.89207196,98.02597346,98.02597346,98.55938835,98.55938835,98.13769758,98.13769758,98.46922598,98.46922598,98.53147065,98.53147065,97.76495356,97.76495356,98.6098672,98.6098672,98.24113924,98.2419697,0.454516035
100,20,4,2,2,-2,0,200,100,74,98.24113924,98.49353699,98.49353699,98.63195854,98.63195854,98.76487289,98.76487289,98.89510892,98.89510892,98.54544153,98.54544153,98.8605185,98.8605185,98.49542039,98.49542039,98.34616312,98.34616312,98.63699479,98.63699479,98.88692505,98.88692505,98.7218934,98.7218934,98.01366263,98.01366263,99.31891236,99.31891236,98.78563556,98.78563556,98.35070623,98.35070623,98.81309248,98.81309248,98.28450241,98.28450241,99.25861191,99.25861191,98.18504209,98.18504209,97.78121788,98.61500892,0.351754587
100,20,4,2,2,-2,0,200,100,76,97.78121788,99.31287581,99.31287581,98.87753532,98.87753532,98.718078,98.718078,98.98751744,98.98751744,98.78012069,98.78012069,98.62339296,98.62339296,98.43027788,98.43027788,98.52830292,98.52830292,98.81186541,98.81186541,98.68289179,98.68289179,99.16143513,99.16143513,98.61208674,98.61208674,98.71302173,98.71302173,98.61034372,98.61034372,98.7219435,98.7219435,98.49011605,98.49011605,98.17364585,98.17364585,98.12276602,98.12276602,98.72152525,98.72152525,98.89235448,98.67082642,0.310251057
100,20,4,2,2,-2,0,200,100,78,98.89235448,98.77834032,98.77834032,99.47312174,99.47312174,99.41293511,99.41293511,99.18606636,99.18606636,98.95980904,98.95980904,99.05336584,99.05336584,99.13655065,99.13655065,99.21537441,99.21537441,98.79783939,98.79783939,98.58072752,98.58072752,99.30997693,99.30997693,98.84800787,98.84800787,99.01217004,99.01217004,99.18470366,99.18470366,98.91769867,98.91769867,99.64684626,99.64684626,98.62271117,98.62271117,98.99734921,98.99734921,99.16230681,99.16230681,99.02497467,99.06272828,0.268235699
100,20,4,2,2,-2,0,200,100,80,99.02497467,98.78899135,98.78899135,99.17289301,99.17289301,99.47562272,99.47562272,99.41979416,99.41979416,98.8505154,98.8505154,99.16595876,99.16595876,99.52906551,99.52906551,99.28048256,99.28048256,99.16386554,99.16386554,99.59851735,99.59851735,98.89748342,98.89748342,99.42472937,99.42472937,99.00573975,99.00573975,99.26346603,99.26346603,99.42329754,99.42329754,99.05099754,99.05099754,99.2649512,99.2649512,99.22415766,99.22415766,99.41106818,99.41106818,99.50214131,99.23375775,0.227540313
100,20,1,2,2,-1,0,200,100,64,99.50214131,27.28359227,27.28359227,32.05353535,32.05353535,25.71144507,25.71144507,34.62798605,34.62798605,32.45360303,32.45360303,24.5074684,24.5074684,32.94642826,32.94642826,30.05969213,30.05969213,32.60476432,32.60476432,34.31866303,34.31866303,40.71031761,40.71031761,38.55051856,38.55051856,30.52036962,30.52036962,37.41972405,37.41972405,31.94149219,31.94149219,29.15947085,29.15947085,35.33743261,35.33743261,26.44533711,26.44533711,31.11167678,31.11167678,40.24856256,33.88194346,11.35362515
100,20,1,2,2,-1,0,200,100,66,40.24856256,35.16406908,35.16406908,29.46334061,29.46334061,32.65544065,32.65544065,34.30721439,34.30721439,33.20649412,33.20649412,35.61355958,35.61355958,31.41786678,31.41786678,35.82491541,35.82491541,37.24155542,37.24155542,31.88787903,31.88787903,31.50391284,31.50391284,35.51291474,35.51291474,36.9294586,36.9294586,33.46828258,33.46828258,34.70474135,34.70474135,31.92034518,31.92034518,33.9544279,33.9544279,39.44304303,39.44304303,38.33623378,38.33623378,37.62439335,34.57460865,2.666104654
100,20,1,2,2,-1,0,200,100,68,37.62439335,32.94333955,32.94333955,42.90224106,42.90224106,37.12596339,37.12596339,36.8678083,36.8678083,37.59584276,37.59584276,43.38641279,43.38641279,35.98033331,35.98033331,34.67165635,34.67165635,39.82928236,39.82928236,32.42434769,32.42434769,32.7722986,32.7722986,39.48139667,39.48139667,37.9725507,37.9725507,29.68011545,29.68011545,38.97722821,38.97722821,37.88428231,37.88428231,34.09539286,34.09539286,41.88334867,41.88334867,39.13525377,39.13525377,41.86151757,37.26760251,3.595425512
